parallel test: number of threads: 16; size of graph: 750; time: 1 ms
parallel test: number of threads: 16; size of graph: 760; time: 2 ms
parallel test: number of threads: 16; size of graph: 770; time: 2 ms
parallel test: number of threads: 16; size of graph: 780; time: 1 ms
parallel test: number of threads: 16; size of graph: 790; time: 2 ms
parallel test: number of threads: 16; size of graph: 800; time: 1 ms
parallel test: number of threads: 16; size of graph: 810; time: 1 ms
parallel test: number of threads: 16; size of graph: 820; time: 1 ms
parallel test: number of threads: 16; size of graph: 830; time: 2 ms
parallel test: number of threads: 16; size of graph: 840; time: 1 ms
parallel test: number of threads: 16; size of graph: 850; time: 1 ms
parallel test: number of threads: 16; size of graph: 860; time: 2 ms
parallel test: number of threads: 16; size of graph: 870; time: 1 ms
parallel test: number of threads: 16; size of graph: 880; time: 2 ms
parallel test: number of threads: 16; size of graph: 890; time: 1 ms
parallel test: number of threads: 16; size of graph: 900; time: 2 ms
parallel test: number of threads: 16; size of graph: 910; time: 2 ms
parallel test: number of threads: 16; size of graph: 920; time: 2 ms
parallel test: number of threads: 16; size of graph: 930; time: 1 ms
parallel test: number of threads: 16; size of graph: 940; time: 2 ms
parallel test: number of threads: 16; size of graph: 950; time: 2 ms
parallel test: number of threads: 16; size of graph: 960; time: 1 ms
parallel test: number of threads: 16; size of graph: 970; time: 1 ms
parallel test: number of threads: 16; size of graph: 980; time: 2 ms
parallel test: number of threads: 16; size of graph: 990; time: 2 ms
parallel test: number of threads: 16; size of graph: 1000; time: 2 ms
parallel test: number of threads: 16; size of graph: 1010; time: 3 ms
parallel test: number of threads: 16; size of graph: 1020; time: 2 ms
parallel test: number of threads: 16; size of graph: 1030; time: 2 ms
parallel test: number of threads: 16; size of graph: 1040; time: 1 ms
parallel test: number of threads: 16; size of graph: 1050; time: 2 ms
parallel test: number of threads: 16; size of graph: 1060; time: 1 ms
parallel test: number of threads: 16; size of graph: 1070; time: 2 ms
parallel test: number of threads: 16; size of graph: 1080; time: 2 ms
parallel test: number of threads: 16; size of graph: 1090; time: 2 ms
parallel test: number of threads: 16; size of graph: 1100; time: 2 ms
parallel test: number of threads: 16; size of graph: 1110; time: 1 ms
parallel test: number of threads: 16; size of graph: 1120; time: 2 ms
parallel test: number of threads: 16; size of graph: 1130; time: 2 ms
parallel test: number of threads: 16; size of graph: 1140; time: 3 ms
parallel test: number of threads: 16; size of graph: 1150; time: 1 ms
parallel test: number of threads: 16; size of graph: 1160; time: 2 ms
parallel test: number of threads: 16; size of graph: 1170; time: 2 ms
parallel test: number of threads: 16; size of graph: 1180; time: 2 ms
parallel test: number of threads: 16; size of graph: 1190; time: 1 ms
parallel test: number of threads: 16; size of graph: 1200; time: 2 ms
parallel test: number of threads: 16; size of graph: 1210; time: 2 ms
parallel test: number of threads: 16; size of graph: 1220; time: 2 ms
parallel test: number of threads: 16; size of graph: 1230; time: 2 ms
parallel test: number of threads: 16; size of graph: 1240; time: 2 ms
parallel test: number of threads: 16; size of graph: 1250; time: 2 ms
parallel test: number of threads: 16; size of graph: 1260; time: 2 ms
parallel test: number of threads: 16; size of graph: 1270; time: 1 ms
parallel test: number of threads: 16; size of graph: 1280; time: 2 ms
parallel test: number of threads: 16; size of graph: 1290; time: 2 ms
parallel test: number of threads: 16; size of graph: 1300; time: 1 ms
parallel test: number of threads: 16; size of graph: 1310; time: 2 ms
parallel test: number of threads: 16; size of graph: 1320; time: 3 ms
parallel test: number of threads: 16; size of graph: 1330; time: 2 ms
parallel test: number of threads: 16; size of graph: 1340; time: 1 ms
parallel test: number of threads: 16; size of graph: 1350; time: 3 ms
parallel test: number of threads: 16; size of graph: 1360; time: 2 ms
parallel test: number of threads: 16; size of graph: 1370; time: 3 ms
parallel test: number of threads: 16; size of graph: 1380; time: 2 ms
parallel test: number of threads: 16; size of graph: 1390; time: 2 ms
parallel test: number of threads: 16; size of graph: 1400; time: 2 ms
parallel test: number of threads: 16; size of graph: 1410; time: 3 ms
parallel test: number of threads: 16; size of graph: 1420; time: 2 ms
parallel test: number of threads: 16; size of graph: 1430; time: 2 ms
parallel test: number of threads: 16; size of graph: 1440; time: 2 ms
parallel test: number of threads: 16; size of graph: 1450; time: 3 ms
parallel test: number of threads: 16; size of graph: 1460; time: 2 ms
parallel test: number of threads: 16; size of graph: 1470; time: 2 ms
parallel test: number of threads: 16; size of graph: 1480; time: 2 ms
parallel test: number of threads: 16; size of graph: 1490; time: 2 ms
parallel test: number of threads: 16; size of graph: 1500; time: 2 ms
parallel test: number of threads: 16; size of graph: 1510; time: 3 ms
parallel test: number of threads: 16; size of graph: 1520; time: 3 ms
parallel test: number of threads: 16; size of graph: 1530; time: 3 ms
parallel test: number of threads: 16; size of graph: 1540; time: 2 ms
parallel test: number of threads: 16; size of graph: 1550; time: 3 ms
parallel test: number of threads: 16; size of graph: 1560; time: 3 ms
parallel test: number of threads: 16; size of graph: 1570; time: 2 ms
parallel test: number of threads: 16; size of graph: 1580; time: 4 ms
parallel test: number of threads: 16; size of graph: 1590; time: 2 ms
parallel test: number of threads: 16; size of graph: 1600; time: 3 ms
parallel test: number of threads: 16; size of graph: 1610; time: 3 ms
parallel test: number of threads: 16; size of graph: 1620; time: 3 ms
parallel test: number of threads: 16; size of graph: 1630; time: 2 ms
parallel test: number of threads: 16; size of graph: 1640; time: 4 ms
parallel test: number of threads: 16; size of graph: 1650; time: 3 ms
parallel test: number of threads: 16; size of graph: 1660; time: 3 ms
parallel test: number of threads: 16; size of graph: 1670; time: 3 ms
parallel test: number of threads: 16; size of graph: 1680; time: 3 ms
parallel test: number of threads: 16; size of graph: 1690; time: 3 ms
parallel test: number of threads: 16; size of graph: 1700; time: 3 ms
parallel test: number of threads: 16; size of graph: 1710; time: 4 ms
parallel test: number of threads: 16; size of graph: 1720; time: 2 ms
parallel test: number of threads: 16; size of graph: 1730; time: 4 ms
parallel test: number of threads: 16; size of graph: 1740; time: 4 ms
parallel test: number of threads: 16; size of graph: 1750; time: 3 ms
parallel test: number of threads: 16; size of graph: 1760; time: 4 ms
parallel test: number of threads: 16; size of graph: 1770; time: 3 ms
parallel test: number of threads: 16; size of graph: 1780; time: 2 ms
parallel test: number of threads: 16; size of graph: 1790; time: 4 ms
parallel test: number of threads: 16; size of graph: 1800; time: 3 ms
parallel test: number of threads: 16; size of graph: 1810; time: 3 ms
parallel test: number of threads: 16; size of graph: 1820; time: 6 ms
parallel test: number of threads: 16; size of graph: 1830; time: 3 ms
parallel test: number of threads: 16; size of graph: 1840; time: 3 ms
parallel test: number of threads: 16; size of graph: 1850; time: 3 ms
parallel test: number of threads: 16; size of graph: 1860; time: 2 ms
parallel test: number of threads: 16; size of graph: 1870; time: 4 ms
parallel test: number of threads: 16; size of graph: 1880; time: 3 ms
parallel test: number of threads: 16; size of graph: 1890; time: 4 ms
parallel test: number of threads: 16; size of graph: 1900; time: 4 ms
parallel test: number of threads: 16; size of graph: 1910; time: 3 ms
parallel test: number of threads: 16; size of graph: 1920; time: 5 ms
parallel test: number of threads: 16; size of graph: 1930; time: 3 ms
parallel test: number of threads: 16; size of graph: 1940; time: 3 ms
parallel test: number of threads: 16; size of graph: 1950; time: 4 ms
parallel test: number of threads: 16; size of graph: 1960; time: 6 ms
parallel test: number of threads: 16; size of graph: 1970; time: 5 ms
parallel test: number of threads: 16; size of graph: 1980; time: 5 ms
parallel test: number of threads: 16; size of graph: 1990; time: 2 ms
parallel test: number of threads: 16; size of graph: 2000; time: 5 ms
parallel test: number of threads: 16; size of graph: 2010; time: 3 ms
parallel test: number of threads: 16; size of graph: 2020; time: 5 ms
parallel test: number of threads: 16; size of graph: 2030; time: 4 ms
parallel test: number of threads: 16; size of graph: 2040; time: 3 ms
parallel test: number of threads: 16; size of graph: 2050; time: 5 ms
parallel test: number of threads: 16; size of graph: 2060; time: 3 ms
parallel test: number of threads: 16; size of graph: 2070; time: 4 ms
parallel test: number of threads: 16; size of graph: 2080; time: 5 ms
parallel test: number of threads: 16; size of graph: 2090; time: 5 ms
parallel test: number of threads: 16; size of graph: 2100; time: 4 ms
parallel test: number of threads: 16; size of graph: 2110; time: 4 ms
parallel test: number of threads: 16; size of graph: 2120; time: 4 ms
parallel test: number of threads: 16; size of graph: 2130; time: 4 ms
parallel test: number of threads: 16; size of graph: 2140; time: 7 ms
parallel test: number of threads: 16; size of graph: 2150; time: 4 ms
parallel test: number of threads: 16; size of graph: 2160; time: 6 ms
parallel test: number of threads: 16; size of graph: 2170; time: 11 ms
parallel test: number of threads: 16; size of graph: 2180; time: 5 ms
parallel test: number of threads: 16; size of graph: 2190; time: 3 ms
parallel test: number of threads: 16; size of graph: 2200; time: 4 ms
parallel test: number of threads: 16; size of graph: 2210; time: 4 ms
parallel test: number of threads: 16; size of graph: 2220; time: 7 ms
parallel test: number of threads: 16; size of graph: 2230; time: 4 ms
parallel test: number of threads: 16; size of graph: 2240; time: 5 ms
parallel test: number of threads: 16; size of graph: 2250; time: 8 ms
parallel test: number of threads: 16; size of graph: 2260; time: 4 ms
parallel test: number of threads: 16; size of graph: 2270; time: 5 ms
parallel test: number of threads: 16; size of graph: 2280; time: 4 ms
parallel test: number of threads: 16; size of graph: 2290; time: 4 ms
parallel test: number of threads: 16; size of graph: 2300; time: 3 ms
parallel test: number of threads: 16; size of graph: 2310; time: 6 ms
parallel test: number of threads: 16; size of graph: 2320; time: 5 ms
parallel test: number of threads: 16; size of graph: 2330; time: 5 ms
parallel test: number of threads: 16; size of graph: 2340; time: 6 ms
parallel test: number of threads: 16; size of graph: 2350; time: 6 ms
parallel test: number of threads: 16; size of graph: 2360; time: 4 ms
parallel test: number of threads: 16; size of graph: 2370; time: 5 ms
parallel test: number of threads: 16; size of graph: 2380; time: 5 ms
parallel test: number of threads: 16; size of graph: 2390; time: 8 ms
parallel test: number of threads: 16; size of graph: 2400; time: 4 ms
parallel test: number of threads: 16; size of graph: 2410; time: 4 ms
parallel test: number of threads: 16; size of graph: 2420; time: 5 ms
parallel test: number of threads: 16; size of graph: 2430; time: 7 ms
parallel test: number of threads: 16; size of graph: 2440; time: 7 ms
parallel test: number of threads: 16; size of graph: 2450; time: 5 ms
parallel test: number of threads: 16; size of graph: 2460; time: 8 ms
parallel test: number of threads: 16; size of graph: 2470; time: 7 ms
parallel test: number of threads: 16; size of graph: 2480; time: 9 ms
parallel test: number of threads: 16; size of graph: 2490; time: 6 ms
parallel test: number of threads: 16; size of graph: 2500; time: 4 ms
parallel test: number of threads: 16; size of graph: 2510; time: 6 ms
parallel test: number of threads: 16; size of graph: 2520; time: 4 ms
parallel test: number of threads: 16; size of graph: 2530; time: 4 ms
parallel test: number of threads: 16; size of graph: 2540; time: 6 ms
parallel test: number of threads: 16; size of graph: 2550; time: 5 ms
parallel test: number of threads: 16; size of graph: 2560; time: 5 ms
parallel test: number of threads: 16; size of graph: 2570; time: 5 ms
parallel test: number of threads: 16; size of graph: 2580; time: 5 ms
parallel test: number of threads: 16; size of graph: 2590; time: 5 ms
parallel test: number of threads: 16; size of graph: 2600; time: 8 ms
parallel test: number of threads: 16; size of graph: 2610; time: 4 ms
parallel test: number of threads: 16; size of graph: 2620; time: 7 ms
parallel test: number of threads: 16; size of graph: 2630; time: 6 ms
parallel test: number of threads: 16; size of graph: 2640; time: 6 ms
parallel test: number of threads: 16; size of graph: 2650; time: 6 ms
parallel test: number of threads: 16; size of graph: 2660; time: 6 ms
parallel test: number of threads: 16; size of graph: 2670; time: 5 ms
parallel test: number of threads: 16; size of graph: 2680; time: 5 ms
parallel test: number of threads: 16; size of graph: 2690; time: 7 ms
parallel test: number of threads: 16; size of graph: 2700; time: 6 ms
parallel test: number of threads: 16; size of graph: 2710; time: 7 ms
parallel test: number of threads: 16; size of graph: 2720; time: 6 ms
parallel test: number of threads: 16; size of graph: 2730; time: 5 ms
parallel test: number of threads: 16; size of graph: 2740; time: 5 ms
parallel test: number of threads: 16; size of graph: 2750; time: 6 ms
parallel test: number of threads: 16; size of graph: 2760; time: 5 ms
parallel test: number of threads: 16; size of graph: 2770; time: 7 ms
parallel test: number of threads: 16; size of graph: 2780; time: 6 ms
parallel test: number of threads: 16; size of graph: 2790; time: 6 ms
parallel test: number of threads: 16; size of graph: 2800; time: 5 ms
parallel test: number of threads: 16; size of graph: 2810; time: 6 ms
parallel test: number of threads: 16; size of graph: 2820; time: 7 ms
parallel test: number of threads: 16; size of graph: 2830; time: 6 ms
parallel test: number of threads: 16; size of graph: 2840; time: 12 ms
parallel test: number of threads: 16; size of graph: 2850; time: 6 ms
parallel test: number of threads: 16; size of graph: 2860; time: 6 ms
parallel test: number of threads: 16; size of graph: 2870; time: 6 ms
parallel test: number of threads: 16; size of graph: 2880; time: 6 ms
parallel test: number of threads: 16; size of graph: 2890; time: 7 ms
parallel test: number of threads: 16; size of graph: 2900; time: 9 ms
parallel test: number of threads: 16; size of graph: 2910; time: 14 ms
parallel test: number of threads: 16; size of graph: 2920; time: 7 ms
parallel test: number of threads: 16; size of graph: 2930; time: 7 ms
parallel test: number of threads: 16; size of graph: 2940; time: 8 ms
parallel test: number of threads: 16; size of graph: 2950; time: 6 ms
parallel test: number of threads: 16; size of graph: 2960; time: 10 ms
parallel test: number of threads: 16; size of graph: 2970; time: 6 ms
parallel test: number of threads: 16; size of graph: 2980; time: 8 ms
parallel test: number of threads: 16; size of graph: 2990; time: 10 ms
parallel test: number of threads: 16; size of graph: 3000; time: 7 ms
parallel test: number of threads: 16; size of graph: 3010; time: 9 ms
parallel test: number of threads: 16; size of graph: 3020; time: 6 ms
parallel test: number of threads: 16; size of graph: 3030; time: 7 ms
parallel test: number of threads: 16; size of graph: 3040; time: 13 ms
parallel test: number of threads: 16; size of graph: 3050; time: 6 ms
parallel test: number of threads: 16; size of graph: 3060; time: 7 ms
parallel test: number of threads: 16; size of graph: 3070; time: 8 ms
parallel test: number of threads: 16; size of graph: 3080; time: 9 ms
parallel test: number of threads: 16; size of graph: 3090; time: 7 ms
parallel test: number of threads: 16; size of graph: 3100; time: 7 ms
parallel test: number of threads: 16; size of graph: 3110; time: 12 ms
parallel test: number of threads: 16; size of graph: 3120; time: 7 ms
parallel test: number of threads: 16; size of graph: 3130; time: 7 ms
parallel test: number of threads: 16; size of graph: 3140; time: 10 ms
parallel test: number of threads: 16; size of graph: 3150; time: 6 ms
parallel test: number of threads: 16; size of graph: 3160; time: 7 ms
parallel test: number of threads: 16; size of graph: 3170; time: 8 ms
parallel test: number of threads: 16; size of graph: 3180; time: 9 ms
parallel test: number of threads: 16; size of graph: 3190; time: 7 ms
parallel test: number of threads: 16; size of graph: 3200; time: 7 ms
parallel test: number of threads: 16; size of graph: 3210; time: 11 ms
parallel test: number of threads: 16; size of graph: 3220; time: 11 ms
parallel test: number of threads: 16; size of graph: 3230; time: 7 ms
parallel test: number of threads: 16; size of graph: 3240; time: 8 ms
parallel test: number of threads: 16; size of graph: 3250; time: 6 ms
parallel test: number of threads: 16; size of graph: 3260; time: 7 ms
parallel test: number of threads: 16; size of graph: 3270; time: 14 ms
parallel test: number of threads: 16; size of graph: 3280; time: 7 ms
parallel test: number of threads: 16; size of graph: 3290; time: 7 ms
parallel test: number of threads: 16; size of graph: 3300; time: 8 ms
parallel test: number of threads: 16; size of graph: 3310; time: 7 ms
parallel test: number of threads: 16; size of graph: 3320; time: 8 ms
parallel test: number of threads: 16; size of graph: 3330; time: 7 ms
parallel test: number of threads: 16; size of graph: 3340; time: 9 ms
parallel test: number of threads: 16; size of graph: 3350; time: 12 ms
parallel test: number of threads: 16; size of graph: 3360; time: 9 ms
parallel test: number of threads: 16; size of graph: 3370; time: 11 ms
parallel test: number of threads: 16; size of graph: 3380; time: 10 ms
parallel test: number of threads: 16; size of graph: 3390; time: 11 ms
parallel test: number of threads: 16; size of graph: 3400; time: 7 ms
parallel test: number of threads: 16; size of graph: 3410; time: 8 ms
parallel test: number of threads: 16; size of graph: 3420; time: 13 ms
parallel test: number of threads: 16; size of graph: 3430; time: 10 ms
parallel test: number of threads: 16; size of graph: 3440; time: 12 ms
parallel test: number of threads: 16; size of graph: 3450; time: 7 ms
parallel test: number of threads: 16; size of graph: 3460; time: 9 ms
parallel test: number of threads: 16; size of graph: 3470; time: 10 ms
parallel test: number of threads: 16; size of graph: 3480; time: 9 ms
parallel test: number of threads: 16; size of graph: 3490; time: 8 ms
parallel test: number of threads: 16; size of graph: 3500; time: 13 ms
parallel test: number of threads: 16; size of graph: 3510; time: 9 ms
parallel test: number of threads: 16; size of graph: 3520; time: 8 ms
parallel test: number of threads: 16; size of graph: 3530; time: 13 ms
parallel test: number of threads: 16; size of graph: 3540; time: 9 ms
parallel test: number of threads: 16; size of graph: 3550; time: 11 ms
parallel test: number of threads: 16; size of graph: 3560; time: 9 ms
parallel test: number of threads: 16; size of graph: 3570; time: 12 ms
parallel test: number of threads: 16; size of graph: 3580; time: 9 ms
parallel test: number of threads: 16; size of graph: 3590; time: 9 ms
parallel test: number of threads: 16; size of graph: 3600; time: 9 ms
parallel test: number of threads: 16; size of graph: 3610; time: 8 ms
parallel test: number of threads: 16; size of graph: 3620; time: 9 ms
parallel test: number of threads: 16; size of graph: 3630; time: 9 ms
parallel test: number of threads: 16; size of graph: 3640; time: 8 ms
parallel test: number of threads: 16; size of graph: 3650; time: 9 ms
parallel test: number of threads: 16; size of graph: 3660; time: 8 ms
parallel test: number of threads: 16; size of graph: 3670; time: 14 ms
parallel test: number of threads: 16; size of graph: 3680; time: 14 ms
parallel test: number of threads: 16; size of graph: 3690; time: 14 ms
parallel test: number of threads: 16; size of graph: 3700; time: 9 ms
parallel test: number of threads: 16; size of graph: 3710; time: 16 ms
parallel test: number of threads: 16; size of graph: 3720; time: 9 ms
parallel test: number of threads: 16; size of graph: 3730; time: 10 ms
parallel test: number of threads: 16; size of graph: 3740; time: 11 ms
parallel test: number of threads: 16; size of graph: 3750; time: 15 ms
parallel test: number of threads: 16; size of graph: 3760; time: 9 ms
parallel test: number of threads: 16; size of graph: 3770; time: 10 ms
parallel test: number of threads: 16; size of graph: 3780; time: 13 ms
parallel test: number of threads: 16; size of graph: 3790; time: 17 ms
parallel test: number of threads: 16; size of graph: 3800; time: 12 ms
parallel test: number of threads: 16; size of graph: 3810; time: 10 ms
parallel test: number of threads: 16; size of graph: 3820; time: 9 ms
parallel test: number of threads: 16; size of graph: 3830; time: 10 ms
parallel test: number of threads: 16; size of graph: 3840; time: 13 ms
parallel test: number of threads: 16; size of graph: 3850; time: 12 ms
parallel test: number of threads: 16; size of graph: 3860; time: 9 ms
parallel test: number of threads: 16; size of graph: 3870; time: 10 ms
parallel test: number of threads: 16; size of graph: 3880; time: 10 ms
parallel test: number of threads: 16; size of graph: 3890; time: 14 ms
parallel test: number of threads: 16; size of graph: 3900; time: 13 ms
parallel test: number of threads: 16; size of graph: 3910; time: 9 ms
parallel test: number of threads: 16; size of graph: 3920; time: 11 ms
parallel test: number of threads: 16; size of graph: 3930; time: 19 ms
parallel test: number of threads: 16; size of graph: 3940; time: 14 ms
parallel test: number of threads: 16; size of graph: 3950; time: 17 ms
parallel test: number of threads: 16; size of graph: 3960; time: 9 ms
parallel test: number of threads: 16; size of graph: 3970; time: 10 ms
parallel test: number of threads: 16; size of graph: 3980; time: 13 ms
parallel test: number of threads: 16; size of graph: 3990; time: 9 ms
parallel test: number of threads: 16; size of graph: 4000; time: 10 ms
parallel test: number of threads: 16; size of graph: 4010; time: 10 ms
parallel test: number of threads: 16; size of graph: 4020; time: 11 ms
parallel test: number of threads: 16; size of graph: 4030; time: 16 ms
parallel test: number of threads: 16; size of graph: 4040; time: 15 ms
parallel test: number of threads: 16; size of graph: 4050; time: 13 ms
parallel test: number of threads: 16; size of graph: 4060; time: 18 ms
parallel test: number of threads: 16; size of graph: 4070; time: 10 ms
parallel test: number of threads: 16; size of graph: 4080; time: 10 ms
parallel test: number of threads: 16; size of graph: 4090; time: 18 ms
parallel test: number of threads: 16; size of graph: 4100; time: 11 ms
parallel test: number of threads: 16; size of graph: 4110; time: 15 ms
parallel test: number of threads: 16; size of graph: 4120; time: 11 ms
parallel test: number of threads: 16; size of graph: 4130; time: 11 ms
parallel test: number of threads: 16; size of graph: 4140; time: 10 ms
parallel test: number of threads: 16; size of graph: 4150; time: 27 ms
parallel test: number of threads: 16; size of graph: 4160; time: 13 ms
parallel test: number of threads: 16; size of graph: 4170; time: 11 ms
parallel test: number of threads: 16; size of graph: 4180; time: 11 ms
parallel test: number of threads: 16; size of graph: 4190; time: 18 ms
parallel test: number of threads: 16; size of graph: 4200; time: 20 ms
parallel test: number of threads: 16; size of graph: 4210; time: 11 ms
parallel test: number of threads: 16; size of graph: 4220; time: 10 ms
parallel test: number of threads: 16; size of graph: 4230; time: 16 ms
parallel test: number of threads: 16; size of graph: 4240; time: 19 ms
parallel test: number of threads: 16; size of graph: 4250; time: 27 ms
parallel test: number of threads: 16; size of graph: 4260; time: 14 ms
parallel test: number of threads: 16; size of graph: 4270; time: 18 ms
parallel test: number of threads: 16; size of graph: 4280; time: 11 ms
parallel test: number of threads: 16; size of graph: 4290; time: 16 ms
parallel test: number of threads: 16; size of graph: 4300; time: 15 ms
parallel test: number of threads: 16; size of graph: 4310; time: 11 ms
parallel test: number of threads: 16; size of graph: 4320; time: 12 ms
parallel test: number of threads: 16; size of graph: 4330; time: 19 ms
parallel test: number of threads: 16; size of graph: 4340; time: 21 ms
parallel test: number of threads: 16; size of graph: 4350; time: 12 ms
parallel test: number of threads: 16; size of graph: 4360; time: 12 ms
parallel test: number of threads: 16; size of graph: 4370; time: 19 ms
parallel test: number of threads: 16; size of graph: 4380; time: 13 ms
parallel test: number of threads: 16; size of graph: 4390; time: 16 ms
parallel test: number of threads: 16; size of graph: 4400; time: 12 ms
parallel test: number of threads: 16; size of graph: 4410; time: 19 ms
parallel test: number of threads: 16; size of graph: 4420; time: 12 ms
parallel test: number of threads: 16; size of graph: 4430; time: 15 ms
parallel test: number of threads: 16; size of graph: 4440; time: 21 ms
parallel test: number of threads: 16; size of graph: 4450; time: 13 ms
parallel test: number of threads: 16; size of graph: 4460; time: 12 ms
parallel test: number of threads: 16; size of graph: 4470; time: 17 ms
parallel test: number of threads: 16; size of graph: 4480; time: 27 ms
parallel test: number of threads: 16; size of graph: 4490; time: 13 ms
parallel test: number of threads: 16; size of graph: 4500; time: 15 ms
parallel test: number of threads: 16; size of graph: 4510; time: 16 ms
parallel test: number of threads: 16; size of graph: 4520; time: 12 ms
parallel test: number of threads: 16; size of graph: 4530; time: 13 ms
parallel test: number of threads: 16; size of graph: 4540; time: 14 ms
parallel test: number of threads: 16; size of graph: 4550; time: 22 ms
parallel test: number of threads: 16; size of graph: 4560; time: 16 ms
parallel test: number of threads: 16; size of graph: 4570; time: 14 ms
parallel test: number of threads: 16; size of graph: 4580; time: 21 ms
parallel test: number of threads: 16; size of graph: 4590; time: 14 ms
parallel test: number of threads: 16; size of graph: 4600; time: 17 ms
parallel test: number of threads: 16; size of graph: 4610; time: 14 ms
parallel test: number of threads: 16; size of graph: 4620; time: 22 ms
parallel test: number of threads: 16; size of graph: 4630; time: 13 ms
parallel test: number of threads: 16; size of graph: 4640; time: 23 ms
parallel test: number of threads: 16; size of graph: 4650; time: 13 ms
parallel test: number of threads: 16; size of graph: 4660; time: 13 ms
parallel test: number of threads: 16; size of graph: 4670; time: 16 ms
parallel test: number of threads: 16; size of graph: 4680; time: 14 ms
parallel test: number of threads: 16; size of graph: 4690; time: 13 ms
parallel test: number of threads: 16; size of graph: 4700; time: 16 ms
parallel test: number of threads: 16; size of graph: 4710; time: 19 ms
parallel test: number of threads: 16; size of graph: 4720; time: 23 ms
parallel test: number of threads: 16; size of graph: 4730; time: 22 ms
parallel test: number of threads: 16; size of graph: 4740; time: 14 ms
parallel test: number of threads: 16; size of graph: 4750; time: 22 ms
parallel test: number of threads: 16; size of graph: 4760; time: 23 ms
parallel test: number of threads: 16; size of graph: 4770; time: 19 ms
parallel test: number of threads: 16; size of graph: 4780; time: 14 ms
parallel test: number of threads: 16; size of graph: 4790; time: 13 ms
parallel test: number of threads: 16; size of graph: 4800; time: 20 ms
parallel test: number of threads: 16; size of graph: 4810; time: 20 ms
parallel test: number of threads: 16; size of graph: 4820; time: 16 ms
parallel test: number of threads: 16; size of graph: 4830; time: 22 ms
parallel test: number of threads: 16; size of graph: 4840; time: 14 ms
parallel test: number of threads: 16; size of graph: 4850; time: 13 ms
parallel test: number of threads: 16; size of graph: 4860; time: 14 ms
parallel test: number of threads: 16; size of graph: 4870; time: 14 ms
parallel test: number of threads: 16; size of graph: 4880; time: 15 ms
parallel test: number of threads: 16; size of graph: 4890; time: 14 ms
parallel test: number of threads: 16; size of graph: 4900; time: 15 ms
parallel test: number of threads: 16; size of graph: 4910; time: 27 ms
parallel test: number of threads: 16; size of graph: 4920; time: 33 ms
parallel test: number of threads: 16; size of graph: 4930; time: 21 ms
parallel test: number of threads: 16; size of graph: 4940; time: 26 ms
parallel test: number of threads: 16; size of graph: 4950; time: 39 ms
parallel test: number of threads: 16; size of graph: 4960; time: 33 ms
parallel test: number of threads: 16; size of graph: 4970; time: 15 ms
parallel test: number of threads: 16; size of graph: 4980; time: 19 ms
parallel test: number of threads: 16; size of graph: 4990; time: 15 ms
parallel test: number of threads: 16; size of graph: 5000; time: 15 ms
parallel test: number of threads: 16; size of graph: 5010; time: 20 ms
parallel test: number of threads: 16; size of graph: 5020; time: 16 ms
parallel test: number of threads: 16; size of graph: 5030; time: 14 ms
parallel test: number of threads: 16; size of graph: 5040; time: 22 ms
parallel test: number of threads: 16; size of graph: 5050; time: 28 ms
parallel test: number of threads: 16; size of graph: 5060; time: 14 ms
parallel test: number of threads: 16; size of graph: 5070; time: 29 ms
parallel test: number of threads: 16; size of graph: 5080; time: 15 ms
parallel test: number of threads: 16; size of graph: 5090; time: 15 ms
parallel test: number of threads: 16; size of graph: 5100; time: 15 ms
parallel test: number of threads: 16; size of graph: 5110; time: 16 ms
parallel test: number of threads: 16; size of graph: 5120; time: 23 ms
parallel test: number of threads: 16; size of graph: 5130; time: 15 ms
parallel test: number of threads: 16; size of graph: 5140; time: 29 ms
parallel test: number of threads: 16; size of graph: 5150; time: 16 ms
parallel test: number of threads: 16; size of graph: 5160; time: 16 ms
parallel test: number of threads: 16; size of graph: 5170; time: 37 ms
parallel test: number of threads: 16; size of graph: 5180; time: 16 ms
parallel test: number of threads: 16; size of graph: 5190; time: 15 ms
parallel test: number of threads: 16; size of graph: 5200; time: 17 ms
parallel test: number of threads: 16; size of graph: 5210; time: 27 ms
parallel test: number of threads: 16; size of graph: 5220; time: 21 ms
parallel test: number of threads: 16; size of graph: 5230; time: 16 ms
parallel test: number of threads: 16; size of graph: 5240; time: 16 ms
parallel test: number of threads: 16; size of graph: 5250; time: 15 ms
parallel test: number of threads: 16; size of graph: 5260; time: 16 ms
parallel test: number of threads: 16; size of graph: 5270; time: 16 ms
parallel test: number of threads: 16; size of graph: 5280; time: 16 ms
parallel test: number of threads: 16; size of graph: 5290; time: 29 ms
parallel test: number of threads: 16; size of graph: 5300; time: 19 ms
parallel test: number of threads: 16; size of graph: 5310; time: 16 ms
parallel test: number of threads: 16; size of graph: 5320; time: 17 ms
parallel test: number of threads: 16; size of graph: 5330; time: 21 ms
parallel test: number of threads: 16; size of graph: 5340; time: 17 ms
parallel test: number of threads: 16; size of graph: 5350; time: 17 ms
parallel test: number of threads: 16; size of graph: 5360; time: 23 ms
parallel test: number of threads: 16; size of graph: 5370; time: 17 ms
parallel test: number of threads: 16; size of graph: 5380; time: 19 ms
parallel test: number of threads: 16; size of graph: 5390; time: 17 ms
parallel test: number of threads: 16; size of graph: 5400; time: 19 ms
parallel test: number of threads: 16; size of graph: 5410; time: 18 ms
